7.1999998 0.55125964 -2.1441715 14.517186 22.987354 37.504543 
7.25 0.43857911 -2.3546207 9.275115 27.721191 36.996307 
7.3000002 0.3166987 -2.5111055 4.8736653 31.528257 36.40192 
7.3499999 0.1884637 -2.6080191 1.7352647 34.00882 35.744087 
7.4000001 0.056953117 -2.6417184 0.15889625 34.893383 35.052277 
7.4499998 -0.074631728 -2.6110106 0.27279818 34.086884 34.35968 
7.5 -0.20309588 -2.5173502 2.0142112 31.685259 33.699471 
7.5500002 -0.32538107 -2.3646965 5.1421599 27.95895 33.101109 
7.5999999 -0.43868077 -2.1590703 9.2793474 23.30792 32.587269 
7.6500001 -0.540528 -1.9079126 13.971164 18.200653 32.171818 
7.6999998 -0.62884873 -1.6193957 18.746887 13.112212 31.859098 
7.75 -0.70198286 -1.3018081 23.170795 8.4735222 31.644318 
7.8000002 -0.75867784 -0.96311259 26.876867 4.637929 31.514797 
7.8499999 -0.79806584 -0.61070734 29.586897 1.8648171 31.451714 
7.9000001 -0.81963348 -0.25138426 31.116066 0.31597018 31.432037 
7.9499998 -0.82319409 0.10856007 31.371525 0.058926445 31.43045 
8 -0.80886734 0.46311751 30.348801 1.0723891 31.42119 
8.0500002 -0.77707142 0.80632925 28.128929 3.2508342 31.379763 
8.1000004 -0.72852546 1.1320759 24.876623 6.40798 31.284603 
8.1499996 -0.6642617 1.4339536 20.83753 10.281116 31.118645 
8.1999998 -0.5856396 1.7052817 16.330843 14.539928 30.870771 
8.25 -0.49435645 1.9392724 11.733126 18.803888 30.537012 
8.3000002 -0.39244506 2.1293662 7.4502816 22.671 30.121281 
8.3500004 -0.28225082 2.2696981 3.877764 25.75765 29.635414 
8.3999996 -0.16638397 2.3556309 1.353371 27.744984 29.098354 
8.4499998 -0.047645405 2.3842475 0.1112131 28.423182 28.534393 
8.5 0.071068995 2.3547089 0.24738514 27.723272 27.970657 
8.5500002 0.18687664 2.2683861 1.7062469 25.72788 27.434128 
8.6000004 0.29701677 2.1287403 4.2910433 22.657675 26.948717 
8.6499996 0.398947 1.9409758 7.6958871 18.836935 26.532822 
8.6999998 0.49041876 1.7115484 11.550701 14.646991 26.197691 
8.75 0.56952626 1.4476278 15.468659 10.47813 25.946791 
8.8000002 0.63472962 1.1566129 19.087259 6.688767 25.776028 
8.8500004 0.68485701 0.84577155 22.09807 3.5766475 25.674717 
8.8999996 0.71909189 0.52203089 24.264387 1.3625811 25.626968 
8.9499998 0.73695403 0.19191772 25.429138 0.18416205 25.6133 
9 0.73828065 -0.13838293 25.516573 0.095749177 25.612322 
9.0500002 0.72321224 -0.46289647 24.530994 1.0713657 25.60236 
9.1000004 0.69218612 -0.77570492 22.554443 3.0085907 25.563034 
9.1499996 0.64593673 -1.0708218 19.743448 5.7332959 25.476744 
9.1999998 0.58550084 -1.3421398 16.32333 9.0066967 25.330027 
9.25 0.51222271 -1.5834876 12.577587 12.537165 25.114752 
9.3000002 0.4277533 -1.7888099 8.8297958 15.999204 24.828999 
9.3500004 0.3340373 -1.952468 5.4168153 19.060658 24.477472 
9.3999996 0.23328306 -2.0696256 2.654557 21.41675 24.071306 
9.4499998 0.12791207 -2.1366577 0.80062097 22.82653 23.627151 
9.5 0.020489087 -2.1515107 0.020569611 23.144991 23.16556 
9.5500002 -0.086362973 -2.113935 0.36524251 22.343607 22.708849 
9.6000004 -0.19005536 -2.0255411 1.7646097 20.514082 22.27869 
9.6499996 -0.28812388 -1.8896635 4.03969 17.854141 21.893831 
9.6999998 -0.37830824 -1.7110656 6.9295006 14.638727 21.568228 
9.75 -0.45861396 -1.4955426 10.126637 11.183239 21.309875 
9.8000002 -0.52735323 -1.2495031 13.314076 7.8062906 21.120367 
9.8500004 -0.58316612 -0.97959656 16.197113 4.7980471 20.995159 
9.8999996 -0.62502515 -0.69243497 18.527058 2.397331 20.924389 
9.9499998 -0.65222889 -0.39443025 20.116173 0.77787614 20.894051 
10 -0.66439015 -0.091740035 20.845291 0.042081174 20.887373 
10.05 -0.6614238 0.20970143 20.666389 0.21987346 20.886263 
10.1 -0.6435374 0.50410438 19.602135 1.2706063 20.872742 
10.15 -0.61122632 0.78573716 17.743402 3.0869145 20.830317 
10.2 -0.56527221 1.0488719 15.244604 5.5006604 20.745264 
10.25 -0.50674307 1.2877954 12.315675 8.2920847 20.607759 
10.3 -0.43699014 1.4969085 9.2091007 11.203675 20.412777 
10.35 -0.35763818 1.6709175 6.20083 13.959826 20.160656 
10.4 -0.2705633 1.8051059 3.5651915 16.292036 19.857227 
10.45 -0.17785652 1.8956501 1.5459324 17.967447 19.51338 
10.5 -0.08177115 1.9399284 0.32745698 18.816612 19.14407 
10.55 0.01534372 1.9367642 0.011535832 18.75528 18.766815 
